dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
101313157;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];[7E48A4C9-20EE-481C-8000-74AE0C672E1C|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/7E48A4C9-20EE-481C-8000-74AE0C672E1C/batches/list] \\ [7E48A4C9-20EE-481C-8000-74AE0C672E1C|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/manage/7E48A4C9-20EE-481C-8000-74AE0C672E1C/batches/list];READY_FOR_WORK \\ ACTIVE;
101313161;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];[B022EC76-FA27-404C-8222-9E5589B099A1|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/B022EC76-FA27-404C-8222-9E5589B099A1/batches/list] \\ [B022EC76-FA27-404C-8222-9E5589B099A1|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/manage/B022EC76-FA27-404C-8222-9E5589B099A1/batches/list];READY_FOR_WORK \\ ACTIVE;
101326993;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];[3F5855F2-C23A-46B2-BE90-D1481C9EE22A|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/3F5855F2-C23A-46B2-BE90-D1481C9EE22A/batches/list] \\ [3F5855F2-C23A-46B2-BE90-D1481C9EE22A|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/manage/3F5855F2-C23A-46B2-BE90-D1481C9EE22A/batches/list];READY_FOR_WORK \\ ACTIVE;
101327001;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];[610D44C1-F2BF-4D06-ACCA-B331BB11802C|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/610D44C1-F2BF-4D06-ACCA-B331BB11802C/batches/list] \\ [610D44C1-F2BF-4D06-ACCA-B331BB11802C|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/manage/610D44C1-F2BF-4D06-ACCA-B331BB11802C/batches/list];READY_FOR_WORK \\ ACTIVE;
101355181;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part D\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/93C1957A-1AA2-4ED9-BC86-BE33569DC944/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part D\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/93C1957A-1AA2-4ED9-BC86-BE33569DC944/overview];[99A2EFAC-1EE6-4ED0-B24C-BDED3D997571|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/99A2EFAC-1EE6-4ED0-B24C-BDED3D997571/batches/list] \\ [99A2EFAC-1EE6-4ED0-B24C-BDED3D997571|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/93C1957A-1AA2-4ED9-BC86-BE33569DC944/manage/99A2EFAC-1EE6-4ED0-B24C-BDED3D997571/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
101355183;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part D\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/93C1957A-1AA2-4ED9-BC86-BE33569DC944/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part D\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/93C1957A-1AA2-4ED9-BC86-BE33569DC944/overview];[21FEFB7E-F114-4A6A-B103-C5E890AC08B5|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/21FEFB7E-F114-4A6A-B103-C5E890AC08B5/batches/list] \\ [21FEFB7E-F114-4A6A-B103-C5E890AC08B5|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/93C1957A-1AA2-4ED9-BC86-BE33569DC944/manage/21FEFB7E-F114-4A6A-B103-C5E890AC08B5/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
101355187;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];[FCF817E5-5AA4-4FB4-8A4F-0748BA887B83|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/FCF817E5-5AA4-4FB4-8A4F-0748BA887B83/batches/list] \\ [FCF817E5-5AA4-4FB4-8A4F-0748BA887B83|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/manage/FCF817E5-5AA4-4FB4-8A4F-0748BA887B83/batches/list];READY_FOR_WORK \\ ACTIVE;
101355189;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];[9817EB4C-148B-4926-93E7-5575B27889C0|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/9817EB4C-148B-4926-93E7-5575B27889C0/batches/list] \\ [9817EB4C-148B-4926-93E7-5575B27889C0|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/manage/9817EB4C-148B-4926-93E7-5575B27889C0/batches/list];READY_FOR_WORK \\ ACTIVE;
101366186;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];[031B3F5B-CE8C-469C-876C-3DCD68CB25C4|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/031B3F5B-CE8C-469C-876C-3DCD68CB25C4/batches/list] \\ [031B3F5B-CE8C-469C-876C-3DCD68CB25C4|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/manage/031B3F5B-CE8C-469C-876C-3DCD68CB25C4/batches/list];READY_FOR_WORK \\ ACTIVE;
101366189;2020-10-22 13:57:13;19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING) \\ 19-0394: Missouri, Missouri State Archives, Pre-WWII Adjutant General Enlistment Contracts, 1900-1941 - FSI (RE-INDEXING);[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];In Production;[US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/overview] \\ [US, Missouri—State Archives, Pre-World War II Adjutant General Enlistment Contracts, 1900–1941 \[Part E\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/overview];[5390BD9E-C722-402D-BCAD-8D81E431565D|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/822961FF-2086-4202-B41A-E1249031B171/manage/5390BD9E-C722-402D-BCAD-8D81E431565D/batches/list] \\ [5390BD9E-C722-402D-BCAD-8D81E431565D|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/87D485CC-3490-40EF-86D0-4973C83B16E2/manage/5390BD9E-C722-402D-BCAD-8D81E431565D/batches/list];READY_FOR_WORK \\ ACTIVE;
