Traveler ID;dgs;imageset;Rosetta Project;Rosetta State;IDX Project;Project State;Projects with no Imageset workflow
17-0814;004014118;[04DA3AEE-6171-48DD-95E2-501EB273531F|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/04DA3AEE-6171-48DD-95E2-501EB273531F/batches/list] \\ [04DA3AEE-6171-48DD-95E2-501EB273531F|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/04DA3AEE-6171-48DD-95E2-501EB273531F/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014127;[BDC61BFC-B9B4-44FB-BED3-49D99329B8F2|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/BDC61BFC-B9B4-44FB-BED3-49D99329B8F2/batches/list] \\ [BDC61BFC-B9B4-44FB-BED3-49D99329B8F2|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/BDC61BFC-B9B4-44FB-BED3-49D99329B8F2/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014128;[C8A36856-DA52-4226-B652-C78A510C3F1A|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/C8A36856-DA52-4226-B652-C78A510C3F1A/batches/list] \\ [C8A36856-DA52-4226-B652-C78A510C3F1A|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/C8A36856-DA52-4226-B652-C78A510C3F1A/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014134;[DF32A63F-AE7E-4DCF-A530-C29E7A22275B|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/DF32A63F-AE7E-4DCF-A530-C29E7A22275B/batches/list] \\ [DF32A63F-AE7E-4DCF-A530-C29E7A22275B|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/DF32A63F-AE7E-4DCF-A530-C29E7A22275B/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014143;[14633E57-5537-4642-BD76-8A5C759B957F|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/14633E57-5537-4642-BD76-8A5C759B957F/batches/list] \\ [14633E57-5537-4642-BD76-8A5C759B957F|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/14633E57-5537-4642-BD76-8A5C759B957F/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014146;[4EF85F42-2001-478E-8CC5-53602E0A62F8|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/4EF85F42-2001-478E-8CC5-53602E0A62F8/batches/list] \\ [4EF85F42-2001-478E-8CC5-53602E0A62F8|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/4EF85F42-2001-478E-8CC5-53602E0A62F8/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014150;[9F4BE8C1-DAAC-435F-B9A3-C654604A2C44|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/9F4BE8C1-DAAC-435F-B9A3-C654604A2C44/batches/list] \\ [9F4BE8C1-DAAC-435F-B9A3-C654604A2C44|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/9F4BE8C1-DAAC-435F-B9A3-C654604A2C44/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014151;[C7D6EC5B-472A-46D5-A33D-E1B3AF314C86|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/C7D6EC5B-472A-46D5-A33D-E1B3AF314C86/batches/list] \\ [C7D6EC5B-472A-46D5-A33D-E1B3AF314C86|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/C7D6EC5B-472A-46D5-A33D-E1B3AF314C86/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014159;[F8043B07-E9A3-4857-83B9-F70112511FBB|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/F8043B07-E9A3-4857-83B9-F70112511FBB/batches/list] \\ [F8043B07-E9A3-4857-83B9-F70112511FBB|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/F8043B07-E9A3-4857-83B9-F70112511FBB/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
17-0814;004014185;[24C4B65D-F7FD-4D88-A5FC-4A0FFB76BAE1|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/manage/24C4B65D-F7FD-4D88-A5FC-4A0FFB76BAE1/batches/list] \\ [24C4B65D-F7FD-4D88-A5FC-4A0FFB76BAE1|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/manage/24C4B65D-F7FD-4D88-A5FC-4A0FFB76BAE1/batches/list];[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview];In Production;[Philippines—National Offices, Civil Registration of Deaths, 1945–1987 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B4E0918-91B5-4864-8B30-4E5DD4C5510E/overview] \\ [Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
