dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
100000249;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[E685258B-D940-45E4-A516-C0412D488D00|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/E685258B-D940-45E4-A516-C0412D488D00/batches/list];READY_FOR_DELIVERY;
100000250;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[A84140E4-3D5E-4537-A306-D4887FC60A73|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/A84140E4-3D5E-4537-A306-D4887FC60A73/batches/list];READY_FOR_DELIVERY;
100000251;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[459D8875-5F72-4795-9D1E-6AFC18490242|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/459D8875-5F72-4795-9D1E-6AFC18490242/batches/list];READY_FOR_DELIVERY;
100000252;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[C530011B-9E1F-44B9-87A7-7084E9D9797B|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/C530011B-9E1F-44B9-87A7-7084E9D9797B/batches/list];READY_FOR_DELIVERY;
100000253;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[6AFFD1BE-5B1D-44A0-908A-30ED58DA8769|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/6AFFD1BE-5B1D-44A0-908A-30ED58DA8769/batches/list];READY_FOR_DELIVERY;
100000254;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[4240D88F-58D5-43CA-8FCA-94436AF5AFF9|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/4240D88F-58D5-43CA-8FCA-94436AF5AFF9/batches/list];READY_FOR_DELIVERY;
100000255;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[CE805D68-A5A3-4018-BF39-E345D7AFD02C|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/CE805D68-A5A3-4018-BF39-E345D7AFD02C/batches/list];READY_FOR_DELIVERY;
100000256;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[A834207D-7E26-4AC9-90B7-487AA19159ED|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/A834207D-7E26-4AC9-90B7-487AA19159ED/batches/list];READY_FOR_DELIVERY;
100251544;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[511CF776-6EA9-4319-9C13-93384DEB0E6B|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/511CF776-6EA9-4319-9C13-93384DEB0E6B/batches/list];READY_FOR_DELIVERY;
100251545;14-1670: Colombia, Arquidiócesis de Manizales, Registros Parroquiales, 1797-2013, FSI;;;[Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/overview];[9434DEF5-C539-48FB-B208-9126589C11C7|https://www.familysearch.org/indexing/admin-new/#/projects/95625F3E-DF8F-442D-B3F6-B9735C6FEB44/manage/9434DEF5-C539-48FB-B208-9126589C11C7/batches/list];READY_FOR_DELIVERY;
